90001670596450;90001885222901,90001885046580,90001884964380,90001885222901,90001885585371;735070491,735070480,735070451,735070480,735070230;90001818076601,90001816607350,90001816540070,90001816540070,90001816289641;445959210,90000627103931,90001133982371,90000627103931,90000626949850;
128572190;90000265323291,90000265245450,90000265323291,90001823408901,90000265245530;90000256889170,90000257116251,90000257078771,90000257116210,90000257116251;90001595027810,90001924579030,6789741;3928270,3928280,202553750;
6158391;90001166538130,90001166538091,90001166696320,6219231,90001166538091;90001821255261,90001211791880,6286741,90000256962441,90001211791880,90001211487531,90001822084600;196335121,196335110,5736261,5736280,196335110;90001438088811,90000320878021,90001438708571,90001438356360,90001438088811;
132085371;490456290,6329680,6255600,6329641,6329690;782219150,782219200,782219191,782219200;1090429720,1090429731,1090429881,1090429731,1090429920,1090429860;5421861,5421781,5421730,5421861,5421840;
6373331;126448970,322654020;90000261165801,90001815911870,90000260974241,90001815911870,90001816394021,90001815892121;90000399608890,90001816926060,90001817109720;817258501,817258551,817258570,817258591,817258570,817258441;
5448131;679998780,90001240540780,90001240540780,90001240456741;1023258760,1023258710,1045278421,1023258721,1023258781,1023258700,1023258760;90002021178130,6359710,5621571,90000228449111,90002021178130,6357160;90001814838030,90001815387300,7024360,6881861;
90001819442541;748123090,90000258595521,748123090,748123100,90001208196600;6026795071,6096805040,5076802241,6096805040,5206803170,6046803101;90001947570951,90001924094391,90001924298590,90001924094391,90000286809380,90000286807261;90001820646901,90001820735020,4430581,90001820735020,4430610;
1090427631;90000256898031,90000257040790,6676280,6676071;90000257246260,90000257333980,90000257100671,90000257100671,6358520,90000257246350;389996331,389996320,389996331,5437180,5422100;90001822240921,90001822075260,90001821369790,90001821630271,90001822075260,90001822260540;
6716230;433196401,433196111,433196360,433196360,433196341,433196571;90001942089151,6137890,5046112641;4639301,90001801553990,90001801461431;6135871,6031821;
760905521;90001427507861,90001426782361,90001427408470,90001427408470,90000572297741;90000250405971,90000250406010,90001123194801,90001123721820,90000250406010;5605460,90001830925101,320929770;622370110,90001947211210,622370150,749532331;
490655131;5761891,328910511,6787740,5052821840,90001178594450,5761891;6844311,90001824271591,90001824618870;6353830,333241220,90000268714010;5750160,6675301,6693661,6693671,90001773454761;
90000286801270;90000264506531,90000264664030,90000919871200,90000264664030,90001812217200;322459871,90000257944760,322460001,90000257944681;6061848590,90001627529550,90001627615301,90001627099641,90001627529550;4923140,4937761,4937761,4937770;
430244000;90001819259140,90001820249731,90001820512490,90001820512490,90001819534780,90001819900021;90000690138230,90001592886760,90000690138270;90001305935150,4642170,4642160,90001305903531,90001305935150;90001936182651,282117641;
490455501;196098740,6170681,6304750;90001823902081,90001823245850,90001823084290,90001823390601,90001823245850;90001817480470,90001818817261,90001818550701,90001818281121,90001817480470;90001210508321,90000264002160,90001209955850,90000263947041,90000263854520,90001210508321,90001210540470;
6300930;114027280,114027301,114027280,114027271;632932771,632932690,632932771,333314530;1027901880,6355870,90000271596491,90000271596491,90000271377001,90000271377040;90001210153111,90001207958240,90001210473980,90001207784960;
90001812587360;4654400,4654971,128575561,4654971,90000260798020;90000329422700,90000329422250,90001282010661,90000329422210,90001250419531;90000467745110,90000467745030,90000467727621,90000467727541,6377701,438663770,90000467745110;90001823274110,90001823670500,90001823356740,90001824447051,90001823670500;
90000575837410;782217611,629831760,629832061,629832071;5713140,300163041,490454841;90000816222341,1106602340,1106602301,1106602321,1106602301,90000816320680;90001432619671,90001432141021,6802181;
699040921;6844390,6844550;90001814119150,90001817407501,90001814095031,90001814591380,90001814828040,90001814095031;1023254540,90001211569421,1023254471,90001211790800,1023254540;90001822739610,90001821953701,90000258622141,90001821953701;
4033520;90001820212751,90001820478120,90001820633181,90001820212751,90001820810580,90001819566910;6178780,90001133791500,90000260997481,90000261189440,90000260997481;90001432546781,90001432637460,90001431859331,90001432546781,90001432061950;90000310731931,90000310673480,90000310731920,90000310731931;
90001819526441;90000248382691,90000248382170,90000248382170,90000875873021,90000875782741;90001821446421,4650371,499658941;6264851,6235910,6264951,6235900,6264851;6779151,1108829010,90001802327431,90001802425400,90001802334441,90001802327431;
90001562727291;6289270,6167780,5361900,6250170;90001005868470,6284400;128577131,4526150;6031905311,6061912660,5081920240,6061912660,6021915201,5101910090;
90001815143080;4186381,4087080,4087091,4186270,4087080,6081849201;6731361,6903340,6731361,6731370;90000258377870,782662501,90000257168900,90000257323741,90000258377870;90000252474101,90000252533580,90000252532740,90000252532740,90000252379341,90000252532780;
90001802039171;300502830,90001980676830,174785590;4384121,4384141,4384090;1090429561,1090429650,5071939010,90001817344221;90001693614260,90000285981581,6148021;
3939640;129623191,129623141;90001211620181,90001211570050,90001211703500,90001211570011,90001211620181,90001211489621,90000249545731;90000312655131,877577601,90001723303480,6053099271;90000455717211,90000572809641,7008451,6789461;
90000261545210;1089425071,1089425120,3724701,3724701,90000260692720,3728840;6934800,749534191,749534200,749534230,749534191;90001821128821,90001821128861,90001821581120,90001821698301,90001821288690,90001822031530,90001821128861;1010603211,1010603341,1010603330,1010603211;
6325341;90000265225951,329485710,329486091,329485750;417632940,90001178482980,417633241,417632940,4525420,4525431;6643470,90001627240730,174785380;90000311981791,90000260358030,90000255847250,128578591;
90000261409550;5777340,6706951,90001582755460,90001582721040;6700371,6700350,6700361,6771281,6700350,6700420;90001803542801,90001803084680,90001803613140,90001850077271,90001803084680;90001820406871,4070381,90001819677830,90001819768670,90001820406871;
6792941;90001676318131,90000287806990,90000261540861,90001432543110,90000261491700,90000261540861;90001824754530,90001823614350,90000882845180;1089423790,1089423800,1089423811,1089423720,1089423811,1089423680;90000255573510,90000255616711,90000255789060,90000255788820,90000255616691,90000255573510;
6178470;90001815783891,90001816214770,90001211615380;196098660,6286800,6286830;90001801996220,90001801709831,90001802459060,90001802459060,90001801665450,6834710;90001821796320,3719271,90000557769260;
90001817283280;333170731,333170691,90000263978810,3720850,333170731;300502740,877576880,300502740;90001077398351,748035320,90001077361761,90001077366770;90001818011451,90001817399280,90001817639721,90001817484720,90001817399280;
711134591;90000229135161,90000229258470,90000229199551,90000229199551,90000229134360;90001823916091,90001823089420,90001823760840,6163601,204656651,90001823760840,5483220;90001432548661,90001432548710,90001426781920,90001426991881;6072113040,90001390336330;
90000264122600;6657140,6657020,6901210,6901321;6779630,132482341,491433350;90001820670131,90001478927460,90001819794580,90001822913040,90001820670131;90001178834580,90001178585341,6234281,90001816697361;
6738451;90001820367991,90001820933691,90001820366560,90001820366560,90001691419800,538877101,6102484480;90001435635480,90001436123411,90001436145861,90001436123411,90001435720120;90001207821900,90001207821861,132479170,6138121;1089424561,1089424500,1089424511,1089424561,1089424570;
6913730;90000868950310,90000869141271,90000869141271,90000869219430,90000869153210;90000258724631,90001919919181,90001918971380,90001919478081,90001919513840;631735900,631735891,631736080,631736080,631736071;5999870,6136960;
6628571;90001818686440,90001819414041,90001818576360,90001819237961,90001819673450,90001819237961,90001818763550;1008906261,1106600871;5081924321,5031914820,5061924541,5081924321,5201925800,90001820252110;411720561,153404061;
90000287479450;6265500,6135411,6135381,6249961,6265500,6265491,859743260;90001821948700,6710450,90000894275221,90001764427120,6710450;4637040,90001211246121,4951470,4417870,4637040;5577210,5433551,5577210,5577161;
90000228316681;782667281,782667311,4445770,4624931;90001802273460,90001801027830,90001802173301,90001802273460,90001692200591,6072691930;90001924236071,90001923993290,90001824187400,90001923993290;194825370,5010180,782213620;
90001465367220;90001432546871,90001432391780,90001432160150,90001830856900,90001432160150;90001816378210,90001618725890,90000287060080,90000287185330;90001820977731,90000263964840,90000626148770,90001821010530,90001820749630,90001820977731;6022732331,5052717571,90001830549081;
677426050;155947880,877291081,877291081,6367231;6315671,6245671;4230661,90000310754220,4230661,90001428497091,5097727920;90001941130850,6292811,299399121;
90001211071630;5021832351,5201793570,6201833521,5081795460;4169671,4399131,90000310846140,90000310771001,90000310936830,90000310846140;90001277528011,90001277528050,90001277426921,90001277271261,90001277528011;6002095700,90001617424691,6011923410,6061919460;
90001829663111;446119180,1008905121,1008905431,1008905360,1008905411,1008905431;490462480,6097710800,331432161;90001740974791,6299061,6256021;90000250444220,90000250269980,735069030,90000250269980,735069071,90000885840901;
4383891;90001821046781,90001821706370,7021281,90001821801161,90001821706370,90001821625041;90001817838571,90001818011450,90001817377731,90001817399281,90001818011450;1099839171,1099839150,90001823555840,90001823093731;5010181,438227791,90000995514921,90001815325281,5010221;
446040400;90001889984590,5034831390,6204824420,155946821;90000250950371,90000251111611,90000251111490,90000250863050,90000250863050;90001815168460,90001815177320,90001815168460,90001817570581;90001818836131,90001817524830,90001819112761,90001817524830,140954261,90001818826121;
125668680;622376050,622376061,4430580,4921591,438229320,622376050;90001123894380,90001123975221,90001123894380,1008909411;5634911,90000883578000,6319850;196951371,5118041;
90001811984240;90001698884261,5072087780,5022087720,5082097540;90001821800020,320928900,6255650;3658021,4072071,4072031,4072060,4072060,4071991,4072051,4072011;815193870,815193810,815193781,4651850;
6684800;6137140,6137151,90001133692141,6137171,6137151,90001133791820;90001815232540,90001815155421,90001815523681,90001815521341,90001815232540;90001819814720,90001819811340,333285210;90001812877570,90001813619291,90001813619291,618838501;
90001821006541;633451250,90001131237101,90001131174700,90001131237101,90001077176970,90001077073120;90001378311370,90001377988950;90000300915590,90000300830431,90000300915870,90000300830431,90000863626450;90001435373610,1107146760,90001435373610;
90001812705280;6270710,6265840,132478920,1107072281,90001820439920;433327871,433327860,433327860,4951271,622375460;5622981,5622950,90000873999300,5623061,90001816160091,5623040,5623061,90001815914470;90000251960361,90000251771880,90000251771401,90000251960440,90000252018241,90000251771401;
90001816395731;90000400648281,90001822971900,90001822817471,90001822971900,90001822742831;746644961,90000593928000,3564490,3564490,746644780,3719941;90001814141240,90000229138901,90001814050800,90000229138541,90000229109210,90000229137780,90000229097800,90000229138541;630254180,3568260,633448671,633448740,633448680,633448671;
90001917797360;90001006714231,90001006934920,90001006830321,90001006892220,90001006830321,90001006892260;6071869870,6154811,6154821,6071869870;90001820973580,90001820558360,90001820399401,90001820399401,748123040,90001211811900;402485990,782669420,90000229170131,90001211386640,90001208394250;
90000253963961;90001817551681,90001816900050,90001817619921,90001817551681;90001212204221,90001211716991,90001211972700,90001211717030,90001208626311,90001211972700,90001208454111;90001257942310,90001819811260,90001819474361,90001819811260;90001821284100,90001821315350;
90001390791240;90000256962480,90001821253510,90000257193771,6380241,90000257193771,6380230;90001822502431,90001822443870,90001822502431;5433991,5433980,5433980,5604420,5434161,5604400;333401281,632932710,632932631,632932631;
90002002490960;5406771,5640921,302527370,5406780,5406771;333171070,333171081,333171091,333171110,333171091,333171101;90000255534620,1027901750,90001822190751,90000255534620;90000996123360,90000996088581,90000255939570,90000996123401,782214701,90000996123360;
90000001258670;6279650,6326781,90000812926440,6279630,6326781,90000573313671;90001820834280,90001820743040,90001820552671,90001820834280;622370470,622370511,6628741,6628721;90000260302191,90000260485660,90000260550780,90000260302191;
749531000;90001820851631,631735420,90001821027831,90001821027831,90001820767190;90000310557791,90000310378861,90000310517940,90000310378850,90000310378861,90000310454650;90000262491281,90000440671850,90000262491281;1008901681,5437860,5437840,5437820,5437801,5437860;
90001777350441;3658090,3938791,4155671;90001134497620,90001134497581,90000271191920,3715840,1010603290,90001134497581;90001802811760,114025981,90000996203111,90001802721441,90001802626480,90001802811760;90001816833840,90001816289800,90001816657201,90001816289800,90001816657161;
187304440;4435181,6104531060;433201340,433201240,433201240,433201231;90001792397860,90001942993901,90001987377360,90001791930680,90001791895280;6919001,126349771,6844321,5834761;
90001378328430;132081211,132081171,132081270,132081171,1125055331,132081140;90000257199660,90000257199621,90000257351820,90000257199621;836175391,90001819903661,836175340,836175340,836175331,836175360,836175351;90001818951740,90001818531080,90001818624191,90000229233370,90001818624191,90000229174331;
90001820451781;5433070,5433081,5433031,5433060,5433020,5433081;6808430,152551460,6840250;90001818873500,90001818459791,90001818633921,90001211082880,90001818633921,782211390;90001812458210,6072190640,5042187241,5062199020,6042183640,5042187241;
90001210628081;90001688599660,90001688253280,90001688523411,90001688523411,90001431732810;90000310878950,90000310753801,90000310878950,90000310829001;90000572174960,5051935980,3625801,90000572174960,5106421731,90000572094590,90000572306071;1125055971,1125055960,1125055701,1125055731,1125055960,90000285666440;
90000996123360;195710230,90001216346200;333171420,333171431,333171321,333171321,90000256986870,333171441;105719640,6333710,657089700,5453160,90001329340970,90001820825130;5406771,5640921,302527370,5406670,5406840,5640921;
90001815662711;5021878560,6061879421,6081877941,90001919570831,5021878490,5021878560;1008903231,1008903310,1008903210,1008903291,1008903231,1008904340,1008903701;90001819257981,90001819276831,90001820424570,90001820424570,90000331802860,90000331802891;90001670585601,90001670998230,90001670998230,258764701,90000263619711;
90001754231111;5703011,5703041,5703330,5703041,6658570,7085851;90001816057961,90001816424240,90001816424240,90001815889310,90001816409911;90001815025400,90000574952411,90001815121700,90000574952411;90001812786871,90001812724930,90001812786871,90001813527060;
90000895705000;5608281,6296211;4418321,4988151,90001822332230,879134871;90001818091630,90001818726281,90001818720311,90001818534760,5588731,90001818726281;90000920050420,90000919898911,90000920027121,90000920027121,4525661;
90000229002860;90001818832061,90001818037830,90001818565380,90001818037830,90001818328871;90000583657020,90001817201411,90000583657020,90000583634680,760905410;90001818381761,90001818918120,90001818381681,90001818918120,90001818534160,90001818449721;90001818628911,90001818381670,90001818820321,90001818381670,90001818956940;
90001639531921;90001823782921,1008955231,1008955220,446040530,1008955231;6061814541,90001817989710,6061814541,6051817020;6081847881,90001625735890,6081847881,5001856170;90001803331861,90001803529100,90001802776390,90001803529100,90001803257601;
680000631;446114641,446114630,90001816221940,90001815076850,90001816221940,90001815705811,90001814887131;490443300,6027339170,90001454549900;706101641,706101560,6319871,90000863379320;90001802006890,90001802423141,90001801384250,90001801300671,90001802006851,90001801137470,90001801384250;
90000228535091;90001816152731,90001815968251,90001815968210,90001378172551,90001815968210;90001249019850,90001249113681,90001617268960,90001249113681,90001617424691;90001818093711,90001818950930,90001439616571,90001818950930;90001816820031,90001817741730,90001816750730,90001816820031;
90001813314451;5702601,5791760,5834881,5702511,5702620;90000258751920,90000258815161,90000258751800,90000258568561,90000258751800;90001816745290,90001817009691,90001817009650,90001817009650,90001818186721,90001817564291;6286590,6286581,398623801;
6152960;836174481,90000996318420,90001941595550;90001618512991,90001153075071,422365250,422365231;677419110,677419080,677419121,677419121,677419030,4443041,4652411;7009040,7009050,7024901,7024961,7009040,7009000;
5057701080;90001144296071,322654030,4654990,5025231,4418350;90000455463250,90001820617681,4215991,90000455463250;433163920,835200281,835200290,835200270,835200281;90001776869170,90001776780090,6152290,90001193931770;
90001822247690;627651530,627651501,627651521,627651530;90001821581941,90001822205600,90001821667380,90001822139421,90001821667380;90001818111801,90001866426960,6378511,90001866108370;90001907134410,90001906708791,90001906708791,90000257606460;
90000255461901;90001200934621,90001200934621,90001200707670;6053671661,6043664430,5053653871,6053671661;6143340,155946951,6296521,6143331,90000250368010,6143340;90000260492351,90000260394270,90000260492351,90001427371341,90001067952720;
90001821517280;90000285693690,90000285911411,90000285912290,90000285843771,4592310,90000285843771,4607081;258765021,90000328656120,90000328713890;877673950,433326510,766488221;5092218361,6052224440,6052224440,6202223301,6092227441;
90001821886160;90001235650460,90001123073320;5059461,4936861;6291660,6291321,6291681,90000401121251,6291660,6291720;622375921,622375821,622375910,622375831,622375900,622375891,622375821;
6221200;300163030,300163041,6190061,90001819238080,6190070,300163030;6198360,6198371,90001815304140;90001813121830,90001813576211,90001813121830;90000350591100,90001209551990,90001207832091,90001207697291;
4615640;90000891647091,90000891812740,90001208340840;90001797361571,6032688120,6062689190,6082829110;90001778525400,90000286888781,90001778607401,5434340,90001778525400,90000261984211;175338061,90001478405361,90000817005401;
6041795950;5747250,90001433105491,90001248751060,5747250,6804171,5747261;155884370,90001818246381,90001579582650,140954521,298804160;6286941,90000228534750,90000228449690,90001221861831,6286960,6286941,6286950;6273281,6272930,6306151,6167960;
90001819404770;329954871,329954880,329954891,329954891,329954850;4457670,4654381,622377980,4654381,4642960;632935281,90001628286421,90001818978310,632935490,90001628582101,632935281,90001312512500;4468511,4434620,195711330;
90001144551860;90001153851761,90001153851761,90001153759120;90001819740791,90001819550990,90001819649191,90001820258160,90001819740791,90001820195180;877291101,877291090,877291090,6198501,90001814025340;90001428487380,90000885974361,90000886319960,90000885974361,5035080;
437945550;90001818014461,90001818043330,90001818014461,90001818532170;90000261790440,126449140;446043661,4215710,446043471,446043721,446043620,446043351,4215710;4607290,90000248178831,90000262258130,4607301,4607301,90000255501550,90001375208821;
446037691;6819881,6819901,6934730,6819881,6847720;90001813535930,90001813869460,90001813787421,422564630,90001813787421;90000255322890,90000255417411,90000255323011,90000255225690,90000255417411;433171991,4437290,433171980,4541151,90000453232980;
6155790;90000976059630,90000975949871,90000976228451,90000575660321,90000013697431,90000976059630;707645590,707645581,707645581,158121530;6780640,6780611,6934831,6934831,627652460;6079550,6079451,90001817270091,6079410,90001817630770,6079451;
90001077361561;90001627655351,90001686484451,90001627368440,155885920,90001627655351;90000569579230,90000569432901,90000569432861,4954341,90000569579230;90001795616600,90001795444701,90001795616600,90001716466581,90001860114620;90000688654461,90000688740541,90000688797490,90000688797490,749532361;
90000256799870;6344851,6344860,6344851,6364740,6235020;90001819465151,90001820865850,90001820120070,90001820865850,90001820706621;4017491,158127040,141903051;90001800954191,90001801281771,90001801897140,90001801812690,90001801281771;
90001822524900;90001207871351,90001207846680,90001207691120,90001207871351;430242781,430242770,430242791,430242810,430242781;158117700,158117711,90000285725510,90001688330971,132082871,158117700,90000285787821;90001572543571,90001572688620,90000259220840,90000259156800,90001572543571;
706208000;90002027542230,90002027542230,90002027476621;90001335492170,90001335690920,400407040;333258811,90000254424991,630252591,90000222887100;782661530,90001818603401,782220441,782220441,90001134612130,90001208264860,90001691182501;
5556991;782667190,782666951,782666940,782666951,5098560;5108751,5108740,782665390,90001211332361,5108751;90000326908430,90000292792580,90000292943461;90000255805790,90000255640401,90000255389000,90000255624971,90000255805790;
6343821;90001821371151,90000976611751,90001641200630,90001821533110,90001821371151;90001820313961,90001819850030,90001820636981,90001820025390,90001819850030;90001131158131,90000263710030,6288171,90001131277100,90001204545570,90001131158131;5092308040,90001695204400,4655571,4933490,5087180;
657085240;836176460,836176471,90001717255550,836174280,836176480,836176471;4560341,735175910,735175971,735175780,735175901,735175910;90001801717990,6848181,6825220,6848181;490459670,6168510,6077704870,490459661,490459670;
5718240;90000841690291,90000841852650,90000841598930,90000841852650;748030571,748030540,748030560,748030661,748030530,748030571,748030521;6013936851,90001777283150,4454210;90000262859870,6917151,6818701,90000262859901,90000262859870,90000262859470;
622585441;90001211712941,1027896520,1027896601,1027896430,1027896601,1027896610;90001598599590,90001598431371,90001598844700,90001598695180,90001598752501,90001598599590;4442590,4525560,364976201,364976210,364976220,364976201;6082010731,90001624055681,433236671;
90000400631860;5097697370,5057696830,6057714930,6287001;6105805381,5061651,6105805381,6205794050;90000260664431,90000260509410,90000260412490,90000262962541,90000262771831,90000262806090;126449561,90000972583300,398621231,90000972583300;
90000249270501;90001436244340,90001436150141,90001435890571,90001436244340;90000256845270,430242481,430242541,430242541;5449060,90000815582161,90000815627271,90001429131180,5449060,5449041;90000311002251,126348041,90000311000851;
90001321145840;490443450,490443421,490443460;445959210,90000627103931,90001133982371,90001134251180,445959201,445959210;4651451,4939650,5054081,5054051;90001211754081,90001211515171,90001211515171,90001211687800,90001211700731;
90001860117431;90001439537561,90001814183080,90001203211630,90001439224250,90001814193721,90001439537561;90001823936651,90001823210430,90001823205741,90001823681680,90001823936651;90001378612840,90001378630950,90001378379921,90001378379921,90000228874361,90000228910620;6341430,6333831,90001640511130;
633445421;782667141,782666930,782666891,782667110,782667141,782665770,782667150;90000256389501,90000256478981,90000256478900,90000256389621,90000256478981,90000256478940;90001820005830,90001820865090,90001820005790,6344380;4937641,4937650,4935261,90000895275930;
748039931;6280161,6280170,6280151,6280161,90001823873560,90001823867931;90000253393911,90000253541090,90000253393931,90001814549701,90000253541090;90001211113920,90001210999870,90001210999951,90001210999870;490443381,90001454549900,490443381,90001454005450;
90001133651670;90001820233281,90001820507220,90001820074181,90001433197111,90001820507220;680001071,680001021,6357571;6104247280,5104232561,5104232561,5004247171,6004238720;90001208175790,90001211104690,90000249917230,90001208367981,90001208175790;
90001812961151;6296370,90000257677170,6358591;90000869219431,90000869141270,90000869153211,90000869141270,90000868950311;627653541,6780821,6780810,6780821,6958191,6958210;90001902966611,633423100,633423080,633423080,633423060,633423041;
90001813108290;90000975710880,90000977003001,90000975560001,90000975652650,90000975560001,90000975541250;90001823143760,90001823143760,90001822586320,90001862151551;90001821478600,90001821009950,90001821437410,90001821163310,90001821718370;90001802691911,90001802300670,5002021060,5002021060,90001640550091,90001640621690,90001803356201;
126451930;1106601610,1106601621,1106601610,90001820312830,90001820455781;835199001,835199060,835198870,835199070,835198870;90000264312410,90000264080771,90000264125160,90000264312051,90000264173370,90000264080771,90000264312450;733687941,733687981,859743280;
706100191;90000257123941,90000257039501,90001814991990,90001815706471,90001817830351,90001814991990;5077280,4924911,5077300,5002665570,5077280,5123660;90001688330930,90001688330930,90001688330971;90000285203261,90000285052061,90000285261080,4215630,422372241,90000285052061;
6330201;4584560,4584540;869282900,90001624849441,869282900,869282890;90000258497251,90000258497330,90000258593371,90001822763720,90000263753561,90000258497330;90001676432060,6793310;
90001815783691;1009090021,1009090001,1009090010,90001815057070,1009090001,90001816357901,90001815243470;90001208144671,90001208615500,90001208615500,90001207997830,90000257002721;329953281,329953270,329953281,90001819288430;90000261005060,90000261005021,6276101,90000261004901,90000261005060;
90001679302401;90000287523291,90000287523330,6284681,90000287523291,90000304214830;6706460,90001175707540,90001317285380;90001816901131,90002002138100,90001817358531,90001816901131,90001817820010;4434780,4480770,174784551;
4487661;6012704410,6032698071,6012704410,90001816063031,6042702370;1009094271,749532270,749532270,749532261;6031680,90000312785060;6032949240,5002958461,6032949240,5002958450,5002958441;
90001815635420;1009099211,6903920,6903780,6903791,6904701,6903800,6903791;5092989611,90001723217160,90001723339011,6012993790,90001815511030,90001723339011;622584610,90001315962360,622584641,622584641,90000575636750,622584681,90000812929550;155946881,90000824184800,6189040;
90001438881021;6204580,1027901350,1027901310;90002002093541,90002002232620,90002002093541,90001306881040;4566261,4566250,4566461,4566471,4566261,90000885847690;90000287682701,90000287545391,90000287744100,90001818945770,90001211303371,90000287682701,90001818548431;
1023258560;6789311,6789301,5864660,90001433316991,5864660,5864651;491902630,491902641,491902650,491902641;6693790,492444561,492444570,492444561;1013239161,1013239150,749530891,749530860,7054740,1013239150,7054781;
869282870;90000248897391,90000249063750,90000248993951,90000248994071,90000248993951,90000248994030;677421041,677421080,677421100;6061850641,90001625449740,90001248856920,90000236822100;4575460,5152381,878088140,878088140,878088131;
5003970;6328560,90001822337510,90000252380300,90000252474101,6328560,90000252379620;734999090,734999020,90001820243501,734999090;90000257557420,90000257557501,90000257605820,90000257660720,90000257606940,90000257557501;90001815711270,90001815249510,4980730;
5603681;90000312172671,6355990,6355921;1010603210,1010603331,1010603340,1010603210;90000311176050,90000311358631,90000311358631,155884280,155884271,90001809381180;258763180,90001820617261,679998460;
90001955134481;6329641,649623751;90000238172891,90000228315121,90000228450190,90000238172891,90000238024321,90000238103420;415753081,491433321,90001821073600,6841710;627652431,627652420,627652441,627652311,627652441,627652450;
90001424963331;90000251692081,90000251627500,90000251627500;90001822804810,90001822551051,90001821488021,90001822804810,90001822804771;90001208087070,90001208086991,799602550,90001208605060,90001208086991;90000263992201,90000263900910,90000263900900,90000263798480,90000263992120,90000263992201;
90001815164200;657087141,90000863439341,657087150,657087141;90000000915230,90000000915310,90000000915271,90000000915271,90001820642780,90001427538960;1045970590,1045970611,90000259847681,1045970590,1045970571,1045970580;6299180,90001822985451,90001822985451,90001822758281,90001822835750;
6249631;6641351,7008450,6789471;5634750,5619510,5619651,5619680,5619670,5619660,5619651;90001431874400,90000573311981,90000573272260,90001431874400;6228341,6228270,6228310,6228270,6228241;
6052094250;657088760,153404691,90001814202621,90001812853010;90001943291230,90000312393580,422371390;90001813508440,90001813403851,90001813145801,90001813403851,90001812959100,90001812867140;4609181,4948701;
5620191;1045970011,258764001,302528071,6260571,90001209632910;90001821059060,90001821294120,90001821090851,90001821059060,90001570865530,90001821309400,90001821291320;877577651,90001438881020,90000557328880,877577651,90001821051070;90001845468680,90001845852121,90001848420741,90001848420741;
90001815661540;90001375874930,90001812685670,90001376074240;629829870,629829981,677425600,1125053550,677425660,629829981;90001813650411,90001813736850,90001813736850,90001812944911,90001813650291,90001813650370;90000256651791,90000256651510,90000256419370,90000256651750,90000256651791;
6081764610;90000401076290,90000401277231,90000401121361,90000401277231,6291510,90000401121170,6291400;158319351,706101201;90002049122661,90002049125871,90002052542340,90001428797280,90002049125871;433201141,433201630,433201141;
748038870;90000556828900,6183900,847968020;90001814164650,90001813548231,90001813832510,90001211667541;6072310390,5002315421,90001823777250,6072310370,5002315421;6240401,6234631,877288721,6241741;
90000257605740;90000286661611,90000286661650,90000286459490,90000286661611,90000286661571;90000262966901,90000262967540,90000262967461,90000262967461,90000262859631;90001782935500,90001782985161,90001782658930;331423581,331423210,331423570,6786330,331423581;
433201861;6205980,90000271032470,90001918271670;90000573732501,90000573687700,90000573732501,6671010;90001821033051,90001821334000,90001820689721,90001821034151,90001821334000;90001802005370,90001801037871,90001801823521,90001802005370,90001801383450,90001802284381;
90001818795220;90001477650041,90001814492510,90001814878281,90001815147941,90001814492510;735069860,735069671,735069730,735069671,5791860,877577491;5421620,5421601,5421580,5421620,6195150,6378020;90001801633240,90001820529221,90001819696371,90001819696371,90001819981410;
90000863267601;5120660,4507441,4507441,5120670;90000245610371,90000245610410,90001436437680,4641860,783823041,90000245610371;627653471,749533870,627653350,749533861,749533870,749533960;90001802431151,90001802477810,90001802477810,90001802920161,5202041840,6032024650;
1121384241;746646771,4399540,90001822504160,746646810,746646710,746646771;735173051,4591471,735173040,4591471,735173031;132080001,90001820921830,90001820847841,90001820570520,90001820921830,90001820498471;749891810,749891821,446043400,749891810,446043541;
5573030;3637400,3637400,6759341;90001207984570,90001207984610,748123491,90001208113500,90001207984570;90001821791221,90001823444921,90001425563420;5747421,5777300,5777311,5777311,90000001203160,90000626322771;
5400741;491436510,90001817430311,90001211476441,491436510,491436501;90000258970941,90000258724630,90000258970941,90001824233290;422376270,630254130,630254151,630254180;5882860,538879581,622184850;
6763690;6792911,90001800918381,6792911,6792901;6101901861,90000310950590,4194830,90000310950590,90000310775321;4246091,4290130,4290121,4290130;735070391,735070380,735070201,735070461,735070380;
782219640;90001819709721,815190391,5098991,90001625084930,90001625248531,5001831340,90001625084930;734998270,734998281,734998320,90001598931261,734998270;4600991,4453851;5863930,400407670,6628770,90001942251230,5655691;
90000287046341;90001204117130,760906090,760906131,760905990,90001204354600,760906131;105719640,6333710,657089700,5453160,90001329340970,90001820825130;1106624980,90001131174660,90001131120331,90000254674240,90001131120331;90001821983041,649620760,649620760,649620751;
646659201;90001437413820,90001899345541,90001899635101,90001437413820,90000000826751;90001813123270,90001134643781,90000285490420,90001134541860,90001134643781;4070550,4047260,4230791;6072997280,90001436043390,6072997280;
5092530;90001692329561,90001813921391;90000261736501,815189011,815189000,90000261687620,90000261736501;90001923379030,90001815446980,90001951185381,90001817286700,90001815001651;90001818684361,6148021,153403910,90001818937590,90001818959481;
4454060;5021878490,90001626237571,90001626726340,90001626731191,90001626726340,6081877941;90001820932151,90001820958881,90001821224480,90001821224480,153405981;492444481,6739990,492444501,492444490,492444481;333172461,333172450,333172711,333172711,333172720;
